Tweet,Matched Keywords,Date,User,Source,Tweet ID,Tweet URL,Followers,Friends,Favorite
"prophecy or divine inspiration, or to speak for God, or who makes such claims for evil ends.)
Joe Biden, has more understanding of what God wants from and for us than you will ever have. Joe Biden and Kamala Harris, have shown what the real love of or for  13/15",Biden,8/14/2020 9:38,KidsAreGreat1,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206728733687811,179,844,0
"No way, I rebuke that, and I pray that Trump will succeed, in Jesus name, amen. https://t.co/j0ceJjtrSs",Trump,8/14/2020 9:38,Silverwingsto,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206728528179200,2318,4284,1
Trump just said the silent part out loud - https://t.co/ofmI0z3ENN,Trump,8/14/2020 9:38,GatzTdaMax,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206727488000000,480,2160,0
"@HuffPost How stupid would a person have to be to believe anything this idiot says.  Much less that a Vice President would have the power to make you eat or not eat any particular way.  Are trump voters really as stupid as all that? ... uh, never mind.  We all know they are.",Trump,8/14/2020 9:38,DeniseARubin,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206725411811329,969,733,1
"Hmmm, wouldn't be the first time a Trump family member goes beyond the boundaries of legality. https://t.co/jmtWQSkxqa",Trump,8/14/2020 9:38,WalczakLinda9,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206731850047489,7126,7826,0
@David__Osland Waiting for a #Trump meltdown saying Country sucks and should be banned #BlacklivesStillMatter,Trump,8/14/2020 9:38,LexDavies3,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206735020888064,717,762,0
President donald Trump newspaper in spanish he hit mc.cain in head and stab rosie.o.donnell with a knife in back of her head. Trump is also controlling coronavirus pademia https://t.co/WzPNq7sPNn,Trump,8/14/2020 9:38,MARIACR46179159,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206734030888961,3,65,0
@tiddlyompompom I'm permanently grumpy. Trump. Boris. People. #idiots,Trump,8/14/2020 9:38,MuddynoSugar,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206738628050947,794,772,0
@AlonPinkas Your fate is tied to ours. I never realized how much that is true till now. Let’s pray Biden wins for the future of both our countries.,Biden,8/14/2020 9:38,lepton939,Twitter for iPad,1.29E+18,https://twitter.com/statuses/1294206738435133440,2090,4985,0
"File this one under shameless hypocrites: 

Trump and Melania Requested Mail-In Ballots for Florida’s Primary: Report  https://t.co/bOp683mOBC",Trump,8/14/2020 9:38,HawaiiDelilah,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206745330331649,56135,3278,36
Just saw a little wormy mouse by the name of rand paul saying all schools should open. I guess he wants us to be like Georgia where trump and a republican governor opened and now nearly 1000 students have to quarnteen probably alot more by now,Trump,8/14/2020 9:38,voteRumpOUT,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206744135176194,971,1543,0
Kamila Harris selected by Joe Biden to run as vice president. I wonder if you were as surprised as Joe was when he found out? 🤔,Biden,8/14/2020 9:38,bloufairy,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206742331629569,143,154,0
Trump doesn’t care https://t.co/zVde4Ws7ve,Trump,8/14/2020 9:38,RemoveTheDotard,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206747176050690,974,1532,0
"Kamala Harris throws Trump off balance
https://t.co/wrH7aqeZ1Z",Trump,8/14/2020 9:38,helenyg,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206746928480257,19373,14288,0
"Trash D'Turnip! Trump D'Trump!
Nail His ASS to some Old Stump!
Whip His Ass! Whip it Good!
Whip it with real Hard Wood!
Smash His Head! Grind It Down!
America! Stand & Deliver!
Chase the Traitor to Putin Land! https://t.co/ie02SYTvqp",Trump,8/14/2020 9:38,RealityDictates,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206750837547014,91,372,0
"De politieke fictie van @SohrabAhmari treft raak :
Trump wins the Nobel Prize for Israel-UAE peace deal (not)
https://t.co/kq3iukJwU3",Trump,8/14/2020 9:38,MarkGeleyn,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206758039298049,146,93,0
"@kaitlancollins President Trump insists he would get a Nobel prize, if 

""They gave it out fairly""

https://t.co/5mZ6PKNMZy https://t.co/1Hq0jTq0UD",Trump,8/14/2020 9:38,HokminC,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206755916791809,42,374,0
@LeoVaradkar Our own home grown Trump politics......shame shame shame on you!,Trump,8/14/2020 9:38,DaithiDoolan,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206755686187011,4491,5004,2
Autogenerated news 😃 ❤️ Facebook takes down Trump ads over 'organized hate' policy. https://t.co/RS2YmmSks0,Trump,8/14/2020 9:38,Mr_Russianbot,RUSSIAN_BOT69,1.29E+18,https://twitter.com/statuses/1294206755262652417,741,2063,0
Hollywood Actress Pushes Bizarre Conspiracy About Trump Supporters Stealing Mail Trucks https://t.co/zijfBVmAlO,Trump,8/14/2020 9:38,MLBtsr14,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206765429555206,510,1188,0
@Artistsupporter Biden and Harris aren’t far left though. They’re not even left of centre.,Biden,8/14/2020 9:38,harrycooke,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206765291253760,1248,906,0
@ananavarro Trump is a monster and a evil man. He wants Americans to vote despite the highly infectious COVID-19 virus ignoring potential spread n deaths. Trump keeps walking Americans in to the death chambers.,Trump,8/14/2020 9:38,hafataloguam56,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206768516538368,6,66,0
@GreggJarrett Maybe we can get a package deal for extensive dementia testing if we sign up BOTH Biden and Pelosi at the same time?,Biden,8/14/2020 9:38,robjame73735386,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206768135000064,0,24,0
"@CassandraRules I love it, please God let these criminals continue to do this in these democrat governed cities. Some people may think if Trump loses these crime gangs will go away. That won't happen, these mobs will only go away when they're forced to go away. They have a taste of power now.",Trump,8/14/2020 9:38,CapedCruelsader,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206767900102658,1069,1473,2
"@JRubinBlogger Yes MSM should ignore tRump and focus on the people, even though they wouldn’t do that bc they belong to the corporations.",Trump,8/14/2020 9:38,MaryGod76284915,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206767514017793,372,218,0
"12a.
So why Kanye?  Why would he be chosen for this role above other celebs?

Well now....  outside of the Trump support he took so much flak for?

11/17/2016 Kanye West booed as fans 'walk out' during rant: 'I would have voted for Trump' 
https://t.co/nSVXx1qdp5",Trump,8/14/2020 9:38,CodesUcq,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206773088251906,10826,99,3
"@BorisJohnson, you wouldn't know, would you? Daddy paid your way in and your way out. Just like Trump. https://t.co/qoG1WVgdpM",Trump,8/14/2020 9:38,LauraHarrisonM2,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206771263934464,676,1394,0
Atlantic City: 'Trump turned this place into a ghost town' https://t.co/PG64dL4M89,Trump,8/14/2020 9:38,KatieRo49139644,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206771230277632,2,9,0
Trump admits he's blocking postal cash to stop mail-in votes (from @AP) https://t.co/zDeyP9ovUo,Trump,8/14/2020 9:38,SergioMcGee4,Twitter for iPad,1.29E+18,https://twitter.com/statuses/1294206778377490432,183,4998,0
"No Way! Cannot let this happen! #VoteTrump2020 

https://t.co/OemwQJ6HgR",Trump,8/14/2020 9:38,ArthurMccbride,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206777320452096,88,136,0
@Happyheart411 Very important that we constantly pray for those who stand up to the Democrats and their anarchist allies. They are sorely desperate and see no illegality as off-limits in their quest to wrest power from Trump.,Trump,8/14/2020 9:38,EdithOhaja1,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206783234494465,1779,2126,1
"Harris just showed why Biden chose her
https://t.co/gPPP6SdBah",Biden,8/14/2020 9:38,helenyg,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206783167377409,19373,14288,0
Answer to Will Trump’s all too obvious attempts to cripple mail-in voting backfire on him? by Jon Bourgetti https://t.co/4jCgMTOP97,Trump,8/14/2020 9:38,Dalek200,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206782429110272,73,420,0
@2020BlueTexas This is like a bad joke. Wait ... it is a bad joke. Pense is talking about red meat and trump is talking about showerheads.,Trump,8/14/2020 9:38,ACarole,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206779149123584,2437,3543,2
"The memoir #CorruptAGBarr conspired to ban:

I bore witness to the real childman in strip clubs, in shady business meetings & in unguarded moments when Putrump revealed who he really was: a cheat, a liar, a fraud, a bully, a racist, a predator, a con man.

https://t.co/pjozu4sIvW",Trump,8/14/2020 9:38,redisafford,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206785490792458,166,176,0
@hodgetwins I’ve lost friends because they found out I’m voting for Trump. One of them wished I would die from Covid 🤦‍♂️,Trump,8/14/2020 9:38,EletonJesse,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206789404286977,70,247,0
Biden now says he’ll protect America and go after the terrorist that POTUSDJT has coddled with oh yeah how about you Biden denounce the terrorist groups BLM & antifa and fire your staff for financially supporting them with bail money,Biden,8/14/2020 9:38,HomanEd,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206792977862656,5521,6060,1
The Real Reason New York’s Attorney General Went After the NRA https://t.co/Wvx9pH9M2A via @thedailybeast #LOCK HIM UP NRA just a bunch of lowlife crooked white boys trump kissass (Gardner) also.,Trump,8/14/2020 9:38,cavemanramirez,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206791744618497,1,11,0
"Democrats are corrupt! Period! Truth is what we want! Besieged on all sides, Ron Johnson says his probe 'would certainly' help Trump win reelection https://t.co/AoMAszWmWp via @politico",Trump,8/14/2020 9:38,Marilyn94789979,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206797780320256,113,119,0
"She could be sick, in another city, could've taken on a different position, we just don't know.

KYJ has made headlines this year for threatening South Korea, making strange overtures to Trump, and being nominated in the media as Kim Jong Un's successor amid health rumors",Trump,8/14/2020 9:38,ColinZwirko,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206806625931265,2269,331,0
"@LionelMedia The biggest corruption is human history EVER! Trump is draining the swamp financially many years and now they finally figured out how to earn everything back. CHI-NA wondervirus + vaccines...I swear to God, you can't make this stuff up, you must believe me and NOW!",Trump,8/14/2020 9:38,ever_mouse,TweetDeck,1.29E+18,https://twitter.com/statuses/1294206806265344001,118,214,0
"Donald Trump has completely psychotic meltdown about Kamala Harris, gives something away https://t.co/gxspKdWTTM via @PalmerReport",Trump,8/14/2020 9:38,SmoothD64,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206812242182144,78,1510,0
"@realDonaldTrump Greatest Achievement by Trump, very well done!
Best wishes for peace.
But personally, I believe total peace with these 6th Century Barbaric Muslim Koranderthals is NOT possible. This sounds harsh, but only a Muslim knows they MUST go by the Book... https://t.co/6cJHvDrqTS",Trump,8/14/2020 9:38,AustralianEuro1,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206809419350019,410,602,2
@TomthunkitsMind Trump defunds EPA and rolls back green policy. Trump builds wall on southern border. High winds blows down wall. Karma,Trump,8/14/2020 9:38,JoelWynne,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206808740057088,829,2184,0
@progressivepush Trump caused all these racist lunatics to come out of the closet,Trump,8/14/2020 9:38,aka12144,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206816520491008,4635,4523,2
TRUMP 2020 https://t.co/wQHw8CQ2ZB,Trump,8/14/2020 9:38,sweetpea2k,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206816117817345,12728,12794,0
"She was born in Oakland. This is how low he will go. 

Trump promotes false claim that Harris might not be a U.S. citizen https://t.co/Uo0IOcRDpL",Trump,8/14/2020 9:38,lmnysf,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206814733533185,739,1475,0
"Yugoslavian Issues Warning To All Americans https://t.co/QfGFLqRpxz via @YouTube 
Powerful! Please share!  God bless Mr. Trump, and may God bless America",Trump,8/14/2020 9:38,lifefr_scratch,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206817690513408,0,10,0
@adamcarolla Be sure to ask how his Trump Derangement Syndrome is going.,Trump,8/14/2020 9:38,ThatPenguinsFan,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206817543872517,119,683,1
"@JoeBiden birth certificate..? That’s an acknowledgment of powerlessness.

Don Lemon: Guess how many of Harris' GOP colleagues stood up for her? https://t.co/21crYOpRrM",Biden,8/14/2020 9:38,Seaglesight,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206821960482823,0,18,0
@morgfair You do know why right because Trump took over the RNC and I have a feeling that that's why what's his name reince priebus that pussy basically made everybody sign that paper that they wouldn't be an independent. He should have saved his party and this country but no a win was it,Trump,8/14/2020 9:38,RajeshKhullar11,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206826456784897,0,436,0
If Biden were elected the amount of deportations would increase.,Biden,8/14/2020 9:38,trotbottom,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206833507340290,63,84,1
Let's not forget Trump's ineptitude. It's duly noted. 👇 https://t.co/1g5TiCqiv1,Trump,8/14/2020 9:38,MyrieGarfield,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206832563621888,2690,4435,1
"This is Joe Biden's secret weapon
https://t.co/XtvYT7CU6m",Biden,8/14/2020 9:38,helenyg,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206835713597440,19373,14288,0
"@XanderhalTV Ehhhhh... objectively, it would be the right thing for her to do (damage reduction and all), but I wouldn’t feel comfortable telling her to vote for Biden at all.",Biden,8/14/2020 9:38,Necrodancy,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206833763246080,86,1308,1
Steve Mnuchin Admits That Trump’ s Payroll Tax Cut Is Fake https://t.co/CQdW4LcSVJ via @politicususa,Trump,8/14/2020 9:38,JoeKing3333,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206845066842113,17225,17238,0
"Seattle councilwoman rips departing police chief, calls Trump, Barr support ‘revealing’

https://t.co/qSIbmGGXOw",Trump,8/14/2020 9:38,billymjonesMACK,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206849626103814,227,102,0
"@Yamiche In his dreams. When did Trump conduct his brokering, cajoling, shuttling, and persuading? I’d like the dates, location & agendas. How much personal, face-to-face time did he contribute. What were the primary points requiring mutual compromise? If I quizzed Trump, he’d know zip.",Trump,8/14/2020 9:38,Razorpoke,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206847629635585,140,164,0
"@FrankFigliuzzi1 AG Barr is corrupt too or he would have Trump in handcuffs, he is a corrupt coward",Trump,8/14/2020 9:38,NedyBennett,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206846929182720,17,228,0
@mtgreenee The immortal words of Trump's SOTU speech. America will never be a socialist nation.,Trump,8/14/2020 9:38,William24272364,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206853543583744,19,160,0
"@DonaldJTrumpJr ""Take the guns first, go through due process second,"" — D.J. Trump",Trump,8/14/2020 9:38,ejlundegaard,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206853514240003,87,547,0
"😂😂😂
Biden: 'A Black Woman Will Become President Over My Dead Body' https://t.co/oFPS2kaXTE via @TheBabylonBee",Biden,8/14/2020 9:38,amadeus2018r,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206852973166592,8641,8724,12
"@SenSchumer No, that is what YOU are claiming.

Trump stated it will be paid for out of the General Fund.
Which it should be, considering how the DC thieves have stolen OUR money from Social Security several times.",Trump,8/14/2020 9:38,again_censored,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206851723272194,1201,1248,0
"@HuffPost The way Pence looks at tRump, I know he’s eating unwell meat🍆",Trump,8/14/2020 9:38,mazenatmilanom,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206851484200960,26,63,0
"@thehill Sure.
Yet he never ever speak up when the president keeps saying it's either hoax or underplaying that it ever happened in multiple interviews ,including he never ever confront Putin though there have spoken 7 times since then .

Mike pompeo never ever corrected trump.",Trump,8/14/2020 9:38,madhumita999,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206858387787779,744,956,0
US President Trump as he is claiming was the mediator in the entire process & seal this historic agreement turning the relations back to normal. The agreement is commitment of Israel to halt further annexation of Palestinian lands in the occupied West Bank.(5/n),Trump,8/14/2020 9:38,Shomes_quest,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206856802398208,975,790,12
Trump Condemns Recent Attacks on Press Freedom in Hong Kong https://t.co/Ylxdm3qWFl via @epochtimes,Trump,8/14/2020 9:38,WatchdogSam,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206856743665664,1494,1526,0
@thehill Trump said it didn’t happen sure,Trump,8/14/2020 9:38,dabelfastgirl,Twitter for iPad,1.29E+18,https://twitter.com/statuses/1294206855875645440,105,653,1
"""In the age of Trump and Brexit, For the People offers an indispensable mix of theoretical, historical and practical insights for all those interested in and inspired by the radical potentials of left populism.""

🙌 @Jorge_Tamames  https://t.co/ru5Pdp2wFd",Trump,8/14/2020 9:38,ucddublin,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206854906748928,50922,1992,3
"Maria Cardona, Opinion Contributor, The Hill

""Harris will be Trump’s worst nightmare. She is an accomplished, intelligent, able woman of color who used her prosecutorial chops to great effect during the Trump impeachment hearings.

1/2",Trump,8/14/2020 9:38,bigbear5822,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206866042417153,4122,5003,0
@ddale8 More and more Trump talking at the public. He has these ‘pressers’ to make it look like he’s actually working. A body in a coma does more work than the cerise wankmaggot does.,Trump,8/14/2020 9:38,Morethanshadows,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206864171900928,14,121,0
"Donald Trump just straight-up admitted he is working to meddle in the election
https://t.co/4LylsDAvqR",Trump,8/14/2020 9:38,helenyg,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206875001597953,19373,14288,0
@CBS12 I’ll be voting for PRESIDENT TRUMP again! https://t.co/QY1EcmZv6T,Trump,8/14/2020 9:38,CensoredCinder,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206874552868864,4902,5183,3
@RealJamesWoods Biden has lost his mind and it would be catastrophic if anyone in America would even think about voting for a person like this. He’s a danger to society. The Democrats made a big mistake picking this guy he’s not mentally fit to run our country.,Biden,8/14/2020 9:38,MannyMagoo,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206873114161152,262,389,1
Biden’s secret service should be taking her in for questioning https://t.co/kUJATugk6T,Biden,8/14/2020 9:38,RemoveTheDotard,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206876272545793,974,1532,0
@M2Madness The very fact he can ask that question with such disdain and security proves Donald Trump is neither a dictator nor authoritarian.  If he were that reporter would never be seen again.,Trump,8/14/2020 9:39,Coop60567725,Twitter for iPad,1.29E+18,https://twitter.com/statuses/1294206883675475970,922,1296,0
"@realTuckFrumper The same way Trump got out of his herpes exposure: 

""Just Don't Test""

Exactly why his 3rd wife moved into her own bedroom right after the wedding.",Trump,8/14/2020 9:39,TFruitee,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206882383425536,9,259,1
@RealMarkLatham Trump is finished,Trump,8/14/2020 9:39,MichaelFAIRMAN5,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206887655702529,4,84,0
Trump's Treatment of Women Was His Original Abuse of Power | Time https://t.co/VP9uyanuTo,Trump,8/14/2020 9:39,Bigtrail2,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206884715601920,28,9,0
"A reminder: @ThomTillis refuses to take any action not approved by Trump. Subservience is not a good look, Thom. https://t.co/3r1PQO5JGj",Trump,8/14/2020 9:39,Defeat_Tillis,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206884291911682,393,818,1
"Who said this.....
Since yesterday, Joe Biden is known as Kamala Pasand 🤣🤣",Biden,8/14/2020 9:39,Rajesh88242165,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206884228915200,71,674,0
"Trump looking a little depressed these days. C'mon Vlad, get your finger out. He's losing!",Trump,8/14/2020 9:39,shenzhenmal,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206892105822208,3,112,0
"... BodyFunk for The Chief and Commander 

 https://t.co/AeUmsLJ9Iq

🇺🇲 🇺🇲 🇺🇲 TRUMP 2020 🇺🇲 🇺🇲 🇺🇲 https://t.co/hNkYdnRXEP",Trump,8/14/2020 9:39,NesteMorten,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206891845980161,2439,5001,0
"@Otto_English What Otto perhaps meant to say...

What connects the people who Donald Trump always doubts to be true born Americans? I can't qwhite put my finger on it. https://t.co/06hFKVLoR8",Trump,8/14/2020 9:39,Franziipan,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206891036475392,154,468,1
"@AJENews What are these, trump's new border guards?",Trump,8/14/2020 9:39,hopps_t,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206888989437954,1315,3386,0
Does this even make sense after what has been said by Trump? https://t.co/4xUr2znQva,Trump,8/14/2020 9:39,jglennon1,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206888717017088,3085,4519,2
"@thehill Pompeii believes it, but Trump denied it in the Axios interview.",Trump,8/14/2020 9:39,SoloFlow786,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206895058608129,1049,1098,2
Of course Donald Trump deserves a Nobel Peace Prize,Trump,8/14/2020 9:39,fractal_grid,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206894899367936,41,69,1
"@VaushV oof, better vote for biden so you can fix this",Biden,8/14/2020 9:39,tyb_garbage,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206894870081543,250,396,0
#Trump Why couldn't he lie out of this one? It would have be #Lies+1 https://t.co/zOK5z6sR1C via @Yahoo,Trump,8/14/2020 9:39,pattutweets,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206892760276994,15,16,0
@nytimes NO ONE IS MORE RACIST THAN JOE BIDEN! THAT SOB HAS LITERALLY CALLED BLACKS THE N WORD! HE ALSO STATED HE DIDNT WANT HIS SONS IN A RACIAL JUNGLE AND YET DJT IS CONTINUOUSLY BEAT DOWN! WHY DONT YALL DO A SEGMENT ON RACIST JOE BIDEN?,Biden,8/14/2020 9:39,LisaRob48526650,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206900452679686,662,336,0
I can’t figure out why Biden picked Kamala https://t.co/xJyuNNTiDT,Biden,8/14/2020 9:39,jpr9954,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206897889869825,1301,1233,0
"We'll never convince true blue #deplorables to abandon Trump He had them at hello w/his racist, misogynistic and xenophobic convictions but everyday we need to shave a percentage point from his softer following If we can bring Trump to 30% no trick will save him https://t.co/DxcfLjHthP",Trump,8/14/2020 9:39,fasteddiekc,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206897613164544,6388,6548,0
"Back at you & all you mentioned! God🕊 Bless🙏🏻, USA 🇺🇸! God🕊Bless🙏🏻, POTUS Donald Trump! Re-Elect PRESIDENT TRUMP,45, in November 3, 2020, ⚖️ Vote 🗳 4our Democracy & freedom 🗽! Vote 4Law & Order President! We the people must reclaimed our Democracy from the leftist Democrats! https://t.co/4SiUqyDag6",Trump,8/14/2020 9:39,myatt519051,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206901253820416,9024,8990,1
@fras99 Vote for Biden!,Biden,8/14/2020 9:39,tjh1959,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206907733999617,1045,2710,0
@Da90_era of course now if you are mean to people animals or a trump supporter you're toast,Trump,8/14/2020 9:39,fairiesinthega1,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206906962194433,138,225,0
@germanotes F trump,Trump,8/14/2020 9:39,actmanactnow,Twitter for iPad,1.29E+18,https://twitter.com/statuses/1294206912074928129,1367,2617,0
Trump's Great-Grandfather Freidrich Trump got kicked out of Bavaria and ran a brothel in Canada. He died in 1918 from a Pandemic known as Influenza. I read that on Wikipedia. Trump's Great-Grandfather avoided serving in the military too. Trump men are cowards,Trump,8/14/2020 9:39,CatherineIrela8,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206911978643462,0,8,0
"Judge orders Trump campaign to produce evidence of voter fraud in Pennsylvania
https://t.co/PhxZd9SmRG",Trump,8/14/2020 9:39,helenyg,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206910208647169,19373,14288,0
@SkyNews I think we should check Trump’s eligibility to be president. He’s clearly the offspring of a tin of Ronseal and a tangerine.,Trump,8/14/2020 9:39,coleyja,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206916416212992,53,473,0
"And if Biden's candidacy is the face, Obama was the tragedy. Which is a straightforward, well-worn analysis. Obama ran on change. The moment was ripe for real change. And he squandered it. It was a tragedy.

Now we get a terrible, farcical version of Obama in a 77 year old Biden.",Biden,8/14/2020 9:39,MitchSchindler,Twitter Web App,1.29E+18,https://twitter.com/statuses/1294206920476233728,168,121,0
"@GerriisalsoGigi I’ve seen D.Trump with a line of sycophants applauding him in an obviously staged presentation, just like we see dictators do elsewhere. To my dismay I saw B.Johnson do exactly the same last night.
 I then wondered why does our Government want to devolve local councils?",Trump,8/14/2020 9:39,rockanroldie,Twitter for iPad,1.29E+18,https://twitter.com/statuses/1294206919192858625,1203,685,1
"If all of the journalists asked questions like this, the dumbass might stop his daily campaigning. 
EQUAL TIME FOR... #BidenHarris2020 

https://t.co/vnwCe3IxE0",Biden,8/14/2020 9:39,Monica12650,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206925299744768,128,120,0
"@DanneskjoldLaw Again with the standardized refrain! It’s very late & I’m tired so this is it for me. I said I was sure there was spread from the demonstrations but they wear masks far more that the Trump crowd & are outside, less likely to spread. Trump crowd often indoors & no masks.",Trump,8/14/2020 9:39,JLangston7,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206922938179585,556,908,0
@GloriaCampos The Post Office is independent. What makes anyone think Trump is involved with this?,Trump,8/14/2020 9:39,bob_weller_tx,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206922414075904,34,115,0
@AnaCabrera Let’s QUIT saying ‘president’ in front of that dispicable word.. trump. It’s just drumbf. Take back our title of: President.,Trump,8/14/2020 9:39,kathrynweathe13,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206930093854720,6,283,0
@LizAllenTeacher They are following the Trump model.,Trump,8/14/2020 9:39,Catherine_md_,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206928084705282,15037,12792,1
Kamala Harris Lies Repeatedly in First Speech as Biden’s Running Mate https://t.co/oL0bqpNYwk,Biden,8/14/2020 9:39,B31750,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206927757549569,0,22,0
my dad be like “i don’t like trump a lot but i also hate hillary so there was really no choice back in 2016” bro just become a radical leftist like me and abolish the electoral college 😌✨,Trump,8/14/2020 9:39,USSRPizzaHut,Twitter for iPhone,1.29E+18,https://twitter.com/statuses/1294206926876745729,94,655,0
@srslyberserk Trending does not make it so. Takes action.  And trump getting pissed on etc is kinda why we're here.,Trump,8/14/2020 9:39,HibbardTawny,Twitter for Android,1.29E+18,https://twitter.com/statuses/1294206932081954817,28,89,0
Trump Campaign Advisor Jenna Ellis Schools NYT Reporter on Twitter https://t.co/NAahZnFZz7,Trump,8/14/2020 9:39,SerenitysCalm,Twitter for iPad,1.29E+18,https://twitter.com/statuses/1294206936943140864,666,1643,0
